listing_id,country,city,zone_id,zone_name,level,property_type,class,bedrooms,surface_m2,price_total_eur,price_eur_m2,price_eur_m2_basis,currency,buyer_domicile,dom_days,gross_yield_pct,lat,lon,as_of,calibrated_on,price_confidence,surface_confidence,eur_m2_confidence,position_confidence,yield_confidence,synthetic
BE-anderlecht-0000,be,bruxelles,anderlecht,Anderlecht,commune,Appartement,apartment,2,77,262214,3405,bati_habitable,EUR,,153,4.71,50.83539,4.31747,2025,bruxelles/anderlecht | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintjossetennoode-0317,be,bruxelles,saintjossetennoode,Saint-Josse-ten-Noode,commune,Maison,house,5,137,229249,1673,bati_habitable,EUR,,117,3.46,50.85048,4.36712,2025,bruxelles/saintjossetennoode | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintjossetennoode-0318,be,bruxelles,saintjossetennoode,Saint-Josse-ten-Noode,commune,Maison,house,3,135,263117,1949,bati_habitable,EUR,,138,3.57,50.84921,4.36108,2025,bruxelles/saintjossetennoode | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintjossetennoode-0319,be,bruxelles,saintjossetennoode,Saint-Josse-ten-Noode,commune,Maison,house,4,166,377195,2272,bati_habitable,EUR,,111,3.32,50.84949,4.37293,2025,bruxelles/saintjossetennoode | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0000,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,80,259658,3246,bati_habitable,EUR,,134,4.24,50.8718,4.38116,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0001,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,85,301943,3552,bati_habitable,EUR,,107,3.0,50.86551,4.38122,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0002,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,99,257837,2604,bati_habitable,EUR,,69,3.98,50.87764,4.38636,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0003,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,68,248778,3659,bati_habitable,EUR,,117,3.94,50.87413,4.38791,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0004,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,106,451664,4261,bati_habitable,EUR,,128,3.95,50.87056,4.38004,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0005,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,74,224429,3033,bati_habitable,EUR,,107,3.98,50.8748,4.37922,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0006,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,0,70,230415,3292,bati_habitable,EUR,,146,3.4,50.87052,4.36936,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0007,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,68,224271,3298,bati_habitable,EUR,,97,4.14,50.87647,4.37398,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0008,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,92,326146,3545,bati_habitable,EUR,,117,4.47,50.87431,4.3788,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0009,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,110,456921,4154,bati_habitable,EUR,,60,2.96,50.86862,4.37737,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0010,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,3,71,271090,3818,bati_habitable,EUR,,151,3.09,50.86265,4.36789,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0011,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,78,314710,4035,bati_habitable,EUR,,96,3.25,50.85234,4.37232,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0012,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,77,285571,3709,bati_habitable,EUR,,156,3.54,50.86973,4.37053,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0013,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,78,248512,3186,bati_habitable,EUR,,89,3.45,50.86532,4.38765,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0014,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,0,63,236012,3746,bati_habitable,EUR,,137,2.35,50.87357,4.36382,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0015,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,61,243301,3989,bati_habitable,EUR,,109,3.83,50.87491,4.37504,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0016,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,98,334227,3410,bati_habitable,EUR,,67,4.66,50.86331,4.37349,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0017,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,109,538269,4938,bati_habitable,EUR,,73,4.56,50.86847,4.38203,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0018,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,76,207183,2726,bati_habitable,EUR,,108,3.88,50.87259,4.3734,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0019,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,81,341884,4221,bati_habitable,EUR,,155,3.63,50.88404,4.3746,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0020,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,82,290451,3542,bati_habitable,EUR,,302,3.47,50.8756,4.38762,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0021,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,0,73,234975,3219,bati_habitable,EUR,,106,3.25,50.86199,4.3805,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0022,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,0,98,304147,3104,bati_habitable,EUR,,112,3.63,50.87392,4.37504,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0023,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,84,282423,3362,bati_habitable,EUR,,152,4.29,50.8673,4.3829,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0024,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,3,110,416630,3788,bati_habitable,EUR,,61,3.71,50.88521,4.37623,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0025,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,134,342137,2553,bati_habitable,EUR,,160,2.97,50.87124,4.37831,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0026,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,66,245072,3713,bati_habitable,EUR,,62,4.26,50.86414,4.38573,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0027,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,129,611636,4741,bati_habitable,EUR,,105,3.45,50.86463,4.37822,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0028,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,3,74,225213,3043,bati_habitable,EUR,,88,2.83,50.86685,4.37731,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0029,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,87,200681,2307,bati_habitable,EUR,,80,3.56,50.85161,4.3837,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0030,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,106,308575,2911,bati_habitable,EUR,,57,3.76,50.86402,4.3834,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0031,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,121,458956,3793,bati_habitable,EUR,,96,4.13,50.86641,4.37131,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0032,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,3,89,324648,3648,bati_habitable,EUR,,40,2.64,50.86005,4.37694,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0033,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,75,198694,2649,bati_habitable,EUR,,99,3.72,50.85644,4.37245,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0034,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,107,382216,3572,bati_habitable,EUR,,91,3.57,50.86459,4.38277,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0035,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,99,244301,2468,bati_habitable,EUR,,112,4.48,50.86233,4.37945,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0036,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,105,264931,2523,bati_habitable,EUR,,104,3.79,50.86346,4.37183,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0037,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,77,279757,3633,bati_habitable,EUR,,51,3.94,50.8584,4.37308,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0038,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,0,129,428085,3318,bati_habitable,EUR,,177,3.8,50.86233,4.37772,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0039,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,140,376110,2687,bati_habitable,EUR,,49,2.84,50.87067,4.38442,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0040,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,62,215277,3472,bati_habitable,EUR,,92,3.1,50.86309,4.36951,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0041,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,69,330476,4790,bati_habitable,EUR,,100,2.93,50.87015,4.36747,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0042,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,3,116,284964,2457,bati_habitable,EUR,,79,4.57,50.86381,4.38968,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0043,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,109,474478,4353,bati_habitable,EUR,,77,3.25,50.86625,4.3845,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0044,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,86,436142,5071,bati_habitable,EUR,,66,4.08,50.8683,4.38212,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0045,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,70,216670,3095,bati_habitable,EUR,,111,3.59,50.86077,4.38494,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0046,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,104,380106,3655,bati_habitable,EUR,,106,4.05,50.87264,4.37926,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0047,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,3,84,371597,4424,bati_habitable,EUR,,70,4.12,50.86249,4.38264,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0048,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,88,248096,2819,bati_habitable,EUR,,59,3.59,50.87215,4.37858,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0049,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,67,263984,3940,bati_habitable,EUR,,61,4.06,50.88021,4.37585,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0050,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,0,86,252488,2936,bati_habitable,EUR,,80,4.26,50.85946,4.37437,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0051,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,82,324871,3962,bati_habitable,EUR,,128,4.26,50.87184,4.38138,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0052,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,0,70,231532,3308,bati_habitable,EUR,,123,4.63,50.85906,4.3714,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0053,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,89,328504,3691,bati_habitable,EUR,,73,4.65,50.87606,4.37859,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0054,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,101,370982,3673,bati_habitable,EUR,,86,3.95,50.88726,4.38859,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0055,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,99,232974,2353,bati_habitable,EUR,,122,3.08,50.869,4.36769,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0056,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,3,71,393764,5546,bati_habitable,EUR,,68,3.94,50.85986,4.37519,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0057,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,62,222904,3595,bati_habitable,EUR,,92,4.41,50.87231,4.37703,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0058,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,75,249632,3328,bati_habitable,EUR,,45,3.61,50.8687,4.3686,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0059,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,94,384866,4094,bati_habitable,EUR,,78,2.99,50.87972,4.38532,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0060,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,90,317407,3527,bati_habitable,EUR,,114,3.29,50.87046,4.36875,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0061,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,63,199947,3174,bati_habitable,EUR,,61,4.06,50.85919,4.37292,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0062,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,90,404451,4494,bati_habitable,EUR,,110,4.24,50.8581,4.38011,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0063,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,4,97,318062,3279,bati_habitable,EUR,,97,4.0,50.87145,4.37935,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0064,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,3,122,393816,3228,bati_habitable,EUR,,189,2.92,50.87159,4.38243,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0065,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,109,266452,2445,bati_habitable,EUR,,56,3.2,50.86809,4.38649,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0066,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,85,344306,4051,bati_habitable,EUR,,148,2.71,50.86699,4.37335,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0067,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,94,330449,3515,bati_habitable,EUR,,113,3.88,50.86894,4.36953,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0068,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,0,61,210063,3444,bati_habitable,EUR,,213,4.59,50.8739,4.37429,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0069,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,4,71,274070,3860,bati_habitable,EUR,,98,3.68,50.86508,4.38288,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0070,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,53,178274,3364,bati_habitable,EUR,,130,3.09,50.86841,4.37399,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0071,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,99,323271,3265,bati_habitable,EUR,,91,2.68,50.85632,4.37867,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0072,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,48,123925,2582,bati_habitable,EUR,,97,3.05,50.86234,4.38312,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0073,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,0,90,336018,3734,bati_habitable,EUR,,133,3.64,50.86505,4.37521,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0074,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,76,206943,2723,bati_habitable,EUR,,108,3.19,50.87357,4.37382,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0075,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,0,129,388670,3013,bati_habitable,EUR,,208,2.64,50.86994,4.36627,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0076,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,0,103,296729,2881,bati_habitable,EUR,,84,4.71,50.8661,4.37524,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0077,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,59,162524,2755,bati_habitable,EUR,,113,4.88,50.86097,4.36559,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0078,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,0,84,293114,3489,bati_habitable,EUR,,123,4.15,50.85481,4.38264,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0079,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,75,229366,3058,bati_habitable,EUR,,156,4.02,50.87103,4.38371,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0080,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,151,671866,4449,bati_habitable,EUR,,77,3.66,50.86524,4.38032,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0081,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,0,50,184992,3700,bati_habitable,EUR,,76,3.41,50.87154,4.38146,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0082,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,67,205443,3066,bati_habitable,EUR,,60,3.61,50.86623,4.37417,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0083,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,93,320656,3448,bati_habitable,EUR,,85,3.88,50.86163,4.37454,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0084,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,0,131,711665,5433,bati_habitable,EUR,,100,3.05,50.86317,4.3791,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0085,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,107,326632,3053,bati_habitable,EUR,,104,3.66,50.86383,4.37629,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0086,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,3,97,312597,3223,bati_habitable,EUR,,98,3.43,50.87164,4.38315,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0087,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,109,379549,3482,bati_habitable,EUR,,138,3.72,50.87258,4.38373,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0088,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,71,243199,3425,bati_habitable,EUR,,50,3.64,50.8714,4.38049,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0089,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,72,224472,3118,bati_habitable,EUR,,112,3.86,50.86695,4.38559,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0090,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,0,72,233483,3243,bati_habitable,EUR,,66,3.85,50.86971,4.36602,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0091,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,68,198707,2922,bati_habitable,EUR,,95,3.37,50.86734,4.37181,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0092,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,80,240128,3002,bati_habitable,EUR,,202,3.39,50.87272,4.37874,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0093,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,3,88,338872,3851,bati_habitable,EUR,,81,3.95,50.86476,4.38356,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0094,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,113,327700,2900,bati_habitable,EUR,,117,3.86,50.87417,4.37105,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0095,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,101,307038,3040,bati_habitable,EUR,,121,2.99,50.87591,4.3856,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0096,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,3,81,219078,2705,bati_habitable,EUR,,55,3.76,50.86003,4.37588,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0097,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,1,97,442768,4565,bati_habitable,EUR,,85,3.69,50.86703,4.38418,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-schaerbeek-0098,be,bruxelles,schaerbeek,Schaerbeek,commune,Appartement,apartment,2,74,272460,3682,bati_habitable,EUR,,107,3.38,50.86331,4.38462,2025,bruxelles/schaerbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
