listing_id,country,city,zone_id,zone_name,level,property_type,class,bedrooms,surface_m2,price_total_eur,price_eur_m2,price_eur_m2_basis,currency,buyer_domicile,dom_days,gross_yield_pct,lat,lon,as_of,calibrated_on,price_confidence,surface_confidence,eur_m2_confidence,position_confidence,yield_confidence,synthetic
PT-arcozelo-0000,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T4,apartment,4,148,286285,1934,bati_habitable,EUR,nacional,89,5.25,41.12477,-8.60607,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0223,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,2,178,213275,1198,bati_habitable,EUR,nacional,114,5.11,41.12787,-8.60451,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0224,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,4,177,336413,1901,bati_habitable,EUR,nacional,77,4.87,41.12928,-8.58988,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0225,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,3,131,236682,1807,bati_habitable,EUR,nacional,127,4.5,41.10472,-8.65011,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0226,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,3,141,225981,1603,bati_habitable,EUR,nacional,66,4.58,41.09702,-8.62617,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0227,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,4,132,323216,2449,bati_habitable,EUR,nacional,60,4.57,41.13111,-8.62478,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0228,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,3,123,248591,2021,bati_habitable,EUR,nacional,116,4.73,41.14292,-8.60255,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0229,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,2,137,322150,2351,bati_habitable,EUR,nacional,78,4.06,41.10319,-8.61768,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0230,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,3,187,262608,1404,bati_habitable,EUR,nacional,69,5.44,41.13835,-8.60537,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0231,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,2,229,598086,2612,bati_habitable,EUR,nacional,89,4.79,41.12441,-8.61711,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0232,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,5,165,253243,1535,bati_habitable,EUR,nacional,75,4.97,41.10612,-8.6297,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0233,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,4,155,290857,1876,bati_habitable,EUR,nacional,124,5.63,41.10617,-8.61869,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0234,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,4,174,388825,2235,bati_habitable,EUR,nacional,73,5.6,41.13882,-8.61243,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0235,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,4,122,216854,1777,bati_habitable,EUR,nacional,86,3.97,41.14612,-8.61594,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0236,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,4,149,262878,1764,bati_habitable,EUR,nacional,97,6.04,41.11828,-8.59576,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0237,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,2,164,304510,1857,bati_habitable,EUR,nacional,58,4.92,41.11984,-8.61745,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0238,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,4,199,441299,2218,bati_habitable,EUR,nacional,58,4.46,41.11399,-8.60761,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0239,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,3,130,274179,2109,bati_habitable,EUR,nacional,61,5.01,41.11707,-8.58181,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0240,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,5,134,280034,2090,bati_habitable,EUR,nacional,100,4.96,41.12484,-8.62356,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0241,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,4,225,487667,2167,bati_habitable,EUR,estrangeiro,77,5.06,41.12821,-8.62241,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0242,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,2,145,332878,2296,bati_habitable,EUR,estrangeiro,64,5.04,41.12087,-8.59201,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0243,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,5,113,194603,1722,bati_habitable,EUR,nacional,64,3.89,41.1242,-8.57887,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0244,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,4,125,205019,1640,bati_habitable,EUR,nacional,108,4.29,41.10758,-8.61951,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0245,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Moradia,house,3,171,459325,2686,bati_habitable,EUR,nacional,84,4.99,41.14505,-8.59523,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0000",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,53,90237,1703,bati_habitable,EUR,nacional,69,3.95,41.13004,-8.61706,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0001",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,86,213692,2485,bati_habitable,EUR,nacional,58,4.56,41.10943,-8.57683,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0002",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,64,166145,2596,bati_habitable,EUR,nacional,44,4.66,41.10764,-8.60958,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0003",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,91,218625,2402,bati_habitable,EUR,nacional,92,5.43,41.144,-8.62314,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0004",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T4,apartment,4,143,383653,2683,bati_habitable,EUR,nacional,86,4.22,41.11974,-8.62854,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0005",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,47,148459,3159,bati_habitable,EUR,nacional,77,5.04,41.14504,-8.60406,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0006",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,79,201394,2549,bati_habitable,EUR,nacional,79,4.77,41.12184,-8.61399,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0007",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T4,apartment,4,166,318871,1921,bati_habitable,EUR,nacional,99,4.73,41.11477,-8.60329,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0008",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,95,298080,3138,bati_habitable,EUR,nacional,88,4.32,41.1176,-8.62485,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0009",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,89,231951,2606,bati_habitable,EUR,nacional,83,5.78,41.0968,-8.61776,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0010",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,112,308375,2753,bati_habitable,EUR,estrangeiro,80,5.9,41.12394,-8.59183,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0011",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,122,332426,2725,bati_habitable,EUR,nacional,108,5.49,41.09481,-8.64529,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0012",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,102,368370,3611,bati_habitable,EUR,nacional,81,6.21,41.12653,-8.6209,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0013",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,85,293176,3449,bati_habitable,EUR,nacional,60,5.37,41.11881,-8.60605,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0014",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,62,123377,1990,bati_habitable,EUR,nacional,71,5.17,41.11178,-8.58651,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0015",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,47,133306,2836,bati_habitable,EUR,nacional,86,5.17,41.12865,-8.59587,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0016",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,44,98502,2239,bati_habitable,EUR,nacional,152,5.75,41.13119,-8.59327,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0017",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,65,185731,2857,bati_habitable,EUR,nacional,43,4.91,41.12693,-8.61145,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0018",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,106,313184,2955,bati_habitable,EUR,nacional,86,4.75,41.09838,-8.6006,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0019",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,49,148465,3030,bati_habitable,EUR,nacional,68,5.1,41.10834,-8.62457,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0020",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,42,102092,2431,bati_habitable,EUR,nacional,58,5.0,41.11833,-8.60223,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0021",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,61,167683,2749,bati_habitable,EUR,nacional,79,4.6,41.13343,-8.61651,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0022",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,125,332816,2663,bati_habitable,EUR,nacional,103,4.92,41.12619,-8.62606,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0023",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,90,182781,2031,bati_habitable,EUR,nacional,79,4.69,41.12965,-8.61654,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0024",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,114,225591,1979,bati_habitable,EUR,nacional,149,5.43,41.14532,-8.6221,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0025",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,42,104933,2498,bati_habitable,EUR,nacional,76,4.71,41.12206,-8.57686,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0026",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,101,426615,4224,bati_habitable,EUR,nacional,69,4.64,41.11852,-8.57698,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0027",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,118,380816,3227,bati_habitable,EUR,nacional,88,5.77,41.12671,-8.62146,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0028",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,87,234923,2700,bati_habitable,EUR,estrangeiro,45,4.86,41.13411,-8.59005,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0029",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,86,302779,3521,bati_habitable,EUR,nacional,53,4.96,41.1304,-8.60528,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0030",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,129,315863,2449,bati_habitable,EUR,nacional,138,4.39,41.10979,-8.63547,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0031",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,72,173494,2410,bati_habitable,EUR,nacional,61,4.87,41.11194,-8.63073,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0032",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,136,431607,3174,bati_habitable,EUR,nacional,83,4.24,41.0992,-8.62046,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0033",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,78,191509,2455,bati_habitable,EUR,nacional,106,5.9,41.12017,-8.60122,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0034",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,80,207019,2588,bati_habitable,EUR,nacional,77,5.73,41.14248,-8.59397,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0035",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,71,161087,2269,bati_habitable,EUR,nacional,64,4.95,41.12063,-8.58273,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0036",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,91,266039,2924,bati_habitable,EUR,nacional,180,5.93,41.12094,-8.58864,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0037",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T4,apartment,4,160,364460,2278,bati_habitable,EUR,nacional,31,5.78,41.10826,-8.58977,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0038",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,42,100381,2390,bati_habitable,EUR,nacional,99,4.81,41.11905,-8.57454,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0039",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,76,161500,2125,bati_habitable,EUR,nacional,85,4.85,41.12147,-8.64315,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0040",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T4,apartment,4,172,531085,3088,bati_habitable,EUR,nacional,67,5.08,41.13947,-8.62989,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0041",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T4,apartment,4,127,437517,3445,bati_habitable,EUR,nacional,57,4.45,41.11229,-8.60744,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0042",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,90,229080,2545,bati_habitable,EUR,estrangeiro,50,4.39,41.12861,-8.59392,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0043",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,78,195497,2506,bati_habitable,EUR,estrangeiro,44,5.21,41.12931,-8.61447,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
